"","id","long","lat","date","concetration"
"2527",22,20.46667,44.8,2016-03-02,95
"2528",22,20.46667,44.8,2016-03-02,96
"2529",22,20.46667,44.8,2016-03-02,97
"2530",295,20.46806,44.81861,2016-03-02,1631
"2531",295,20.46806,44.81861,2016-03-02,1632
"2532",295,20.46806,44.81861,2016-03-02,1633
"2533",295,20.46806,44.81861,2016-03-02,1634
"2534",295,20.46806,44.81861,2016-03-02,1635
"2535",569,20.68944,43.72583,2016-03-02,3181
"2536",569,20.68944,43.72583,2016-03-02,3182
"2537",569,20.68944,43.72583,2016-03-02,3183
"2538",569,20.68944,43.72583,2016-03-02,3184
"2539",569,20.68944,43.72583,2016-03-02,3185
"2540",569,20.68944,43.72583,2016-03-02,3186
"2541",569,20.68944,43.72583,2016-03-02,3187
"2542",569,20.68944,43.72583,2016-03-02,3188
"2543",835,20.34972,43.89139,2016-03-02,4784
"2544",835,20.34972,43.89139,2016-03-02,4785
"2545",835,20.34972,43.89139,2016-03-02,4786
"2546",835,20.34972,43.89139,2016-03-02,4787
"2547",835,20.34972,43.89139,2016-03-02,4788
"2548",1108,20.93333,44.03333,2016-03-02,6248
"2549",1108,20.93333,44.03333,2016-03-02,6249
"2550",1108,20.93333,44.03333,2016-03-02,6250
"2551",1108,20.93333,44.03333,2016-03-02,6251
"2552",1108,20.93333,44.03333,2016-03-02,6252
"2553",1381,20.52162,43.14789,2016-03-02,7836
"2554",1381,20.52162,43.14789,2016-03-02,7837
"2555",1381,20.52162,43.14789,2016-03-02,7838
"2556",1381,20.52162,43.14789,2016-03-02,7839
"2557",1381,20.52162,43.14789,2016-03-02,7840
"2558",1381,20.52162,43.14789,2016-03-02,7841
"2559",1654,21.33389,43.58,2016-03-02,9492
"2560",1654,21.33389,43.58,2016-03-02,9493
"2561",1654,21.33389,43.58,2016-03-02,9494
"2562",1654,21.33389,43.58,2016-03-02,9495
"2563",1654,21.33389,43.58,2016-03-02,9496
"2564",1654,21.33389,43.58,2016-03-02,9497
"2565",1654,21.33389,43.58,2016-03-02,9498
"2566",1927,22.28472,43.90417,2016-03-02,10934
"2567",1927,22.28472,43.90417,2016-03-02,10935
"2568",1927,22.28472,43.90417,2016-03-02,10936
"2569",1927,22.28472,43.90417,2016-03-02,10937
"2570",1927,22.28472,43.90417,2016-03-02,10938
"2571",2200,19.22607,44.53494,2016-03-02,12519
"2572",2200,19.22607,44.53494,2016-03-02,12520
"2573",2200,19.22607,44.53494,2016-03-02,12521
"2574",2200,19.22607,44.53494,2016-03-02,12522
"2575",2200,19.22607,44.53494,2016-03-02,12523
"2576",2200,19.22607,44.53494,2016-03-02,12524
